batch_id,inventory_date,product_name,brand,unit,packaging_type,sales_channel,production_date,expiration_date,quantity_received,quantity_sold,quantity_in_stock,expected_stock,stock_discrepancy,minimum_stock_threshold,reorder_quantity,days_until_expiration,stock_status,expiration_status
BAT-003680,2022-12-21,Paneer,Raj,kilograms,Refrigerated,Wholesale,2022-11-16,2022-11-26,781.3,672,109,109.3,-0.3,96.13,190.35,-25,Sufficient,Expired
BAT-003681,2019-11-04,Paneer,Mother Dairy,kilograms,Refrigerated,Wholesale,2019-09-06,2019-09-20,459.37,266,193,193.37,-0.37,88.36,52.24,-45,Sufficient,Expired
BAT-003684,2019-02-23,Paneer,Amul,kilograms,Refrigerated,Wholesale,2018-12-28,2019-01-08,503.08,416,87,87.08,-0.08,47.08,50.75,-46,Sufficient,Expired
BAT-003687,2021-03-07,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2021-02-10,2021-02-22,289.39,77,212,212.39,-0.39,45.39,27.63,-13,Sufficient,Expired
BAT-003689,2021-04-08,Paneer,Amul,kilograms,Refrigerated,Wholesale,2021-02-20,2021-03-02,422.35,248,174,174.35,-0.35,29.27,145.63,-37,Sufficient,Expired
BAT-003691,2019-02-01,Paneer,Mother Dairy,kilograms,Refrigerated,Wholesale,2018-12-21,2018-12-30,343.07,277,66,66.07,-0.07,89.64,187.37,-33,Low Stock,Expired
BAT-003692,2022-04-23,Paneer,Raj,kilograms,Refrigerated,Online,2022-03-02,2022-03-15,669.33,57,612,612.33,-0.33,22.13,113.46,-39,Sufficient,Expired
BAT-003693,2021-05-13,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2021-04-21,2021-04-28,156.12,48,108,108.12,-0.12,74.33,91.46,-15,Sufficient,Expired
BAT-003699,2019-01-26,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2018-11-28,2018-12-09,225.19,8,217,217.19,-0.19,84.0,148.54,-48,Sufficient,Expired
BAT-003701,2022-03-04,Paneer,Sudha,kilograms,Refrigerated,Online,2022-02-19,2022-02-28,317.33,143,174,174.33,-0.33,21.27,70.86,-4,Sufficient,Expired
BAT-003703,2019-05-02,Paneer,Amul,kilograms,Refrigerated,Wholesale,2019-04-05,2019-04-18,549.06,502,47,47.06,-0.06,12.31,41.76,-14,Sufficient,Expired
BAT-003705,2021-07-02,Paneer,Mother Dairy,kilograms,Refrigerated,Wholesale,2021-06-29,2021-07-12,377.18,41,336,336.18,-0.18,72.82,25.6,10,Sufficient,Safe
BAT-003709,2022-09-15,Paneer,Mother Dairy,kilograms,Refrigerated,Retail,2022-08-25,2022-09-07,53.11,42,11,11.11,-0.11,92.94,129.36,-8,Low Stock,Expired
BAT-003712,2019-10-18,Paneer,Raj,kilograms,Refrigerated,Wholesale,2019-08-25,2019-09-06,239.11,206,33,33.11,-0.11,95.05,59.75,-42,Low Stock,Expired
BAT-003714,2022-09-02,Paneer,Sudha,kilograms,Refrigerated,Retail,2022-08-10,2022-08-23,272.21,82,190,190.21,-0.21,75.57,161.14,-10,Sufficient,Expired
BAT-003719,2022-10-03,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2022-08-06,2022-08-15,888.43,772,116,116.43,-0.43,72.43,141.49,-49,Sufficient,Expired
BAT-003720,2019-12-15,Paneer,Amul,kilograms,Refrigerated,Online,2019-10-20,2019-11-03,104.3,76,28,28.3,-0.3,94.35,101.3,-42,Low Stock,Expired
BAT-003725,2021-11-18,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2021-11-02,2021-11-11,164.37,46,118,118.37,-0.37,39.84,120.15,-7,Sufficient,Expired
BAT-003727,2021-01-02,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2020-12-04,2020-12-13,720.23,596,124,124.23,-0.23,52.84,36.92,-20,Sufficient,Expired
BAT-003729,2019-09-24,Paneer,Amul,kilograms,Refrigerated,Retail,2019-07-27,2019-08-05,271.12,40,231,231.12,-0.12,40.93,106.88,-50,Sufficient,Expired
BAT-003730,2020-03-05,Paneer,Amul,kilograms,Refrigerated,Online,2020-02-28,2020-03-11,275.2,222,53,53.2,-0.2,53.95,157.94,6,Low Stock,Expiring Soon
BAT-003731,2019-11-28,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2019-11-14,2019-11-25,598.07,517,81,81.07,-0.07,55.69,146.65,-3,Sufficient,Expired
BAT-003732,2022-11-12,Paneer,Raj,kilograms,Refrigerated,Retail,2022-11-04,2022-11-14,882.13,309,573,573.13,-0.13,39.82,142.04,2,Sufficient,Urgent
BAT-003733,2022-09-04,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2022-07-25,2022-08-01,875.44,178,697,697.44,-0.44,43.36,63.08,-34,Sufficient,Expired
BAT-003734,2022-12-16,Paneer,Amul,kilograms,Refrigerated,Retail,2022-11-08,2022-11-17,444.22,73,371,371.22,-0.22,87.15,157.81,-29,Sufficient,Expired
BAT-003740,2019-03-02,Paneer,Sudha,kilograms,Refrigerated,Online,2019-02-03,2019-02-16,655.49,214,441,441.49,-0.49,73.7,147.54,-14,Sufficient,Expired
BAT-003742,2020-07-13,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2020-05-17,2020-05-25,463.14,143,320,320.14,-0.14,40.89,126.65,-49,Sufficient,Expired
BAT-003743,2019-12-22,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2019-10-27,2019-11-09,93.47,49,44,44.47,-0.47,74.43,102.72,-43,Low Stock,Expired
BAT-003744,2019-08-05,Paneer,Sudha,kilograms,Refrigerated,Retail,2019-06-19,2019-06-27,433.4,281,152,152.4,-0.4,67.13,132.99,-39,Sufficient,Expired
BAT-003746,2020-02-12,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2020-01-19,2020-02-02,258.21,21,237,237.21,-0.21,89.04,176.43,-10,Sufficient,Expired
BAT-003751,2020-01-21,Paneer,Amul,kilograms,Refrigerated,Wholesale,2019-12-18,2019-12-25,969.09,477,492,492.09,-0.09,37.81,26.49,-27,Sufficient,Expired
BAT-003752,2020-02-13,Paneer,Sudha,kilograms,Refrigerated,Online,2020-01-02,2020-01-14,707.17,292,415,415.17,-0.17,23.09,92.36,-30,Sufficient,Expired
BAT-003753,2020-05-18,Paneer,Mother Dairy,kilograms,Refrigerated,Wholesale,2020-04-09,2020-04-23,277.45,155,122,122.45,-0.45,26.17,112.05,-25,Sufficient,Expired
BAT-003754,2020-03-14,Paneer,Mother Dairy,kilograms,Refrigerated,Wholesale,2020-02-02,2020-02-09,648.25,82,566,566.25,-0.25,52.98,125.9,-34,Sufficient,Expired
BAT-003756,2021-12-13,Paneer,Mother Dairy,kilograms,Refrigerated,Retail,2021-12-11,2021-12-25,464.3,464,0,0.3,-0.3,41.42,122.14,12,Low Stock,Safe
BAT-003759,2020-12-27,Paneer,Sudha,kilograms,Refrigerated,Retail,2020-10-31,2020-11-07,150.05,124,26,26.05,-0.05,42.97,53.24,-50,Low Stock,Expired
BAT-003760,2021-07-23,Paneer,Amul,kilograms,Refrigerated,Retail,2021-06-14,2021-06-25,767.24,352,415,415.24,-0.24,11.54,83.63,-28,Sufficient,Expired
BAT-003761,2019-05-20,Paneer,Amul,kilograms,Refrigerated,Online,2019-03-22,2019-03-31,276.05,119,157,157.05,-0.05,60.71,152.03,-50,Sufficient,Expired
BAT-003766,2019-02-22,Paneer,Raj,kilograms,Refrigerated,Wholesale,2019-01-17,2019-01-30,935.45,491,444,444.45,-0.45,27.15,180.67,-23,Sufficient,Expired
BAT-003767,2022-03-10,Paneer,Amul,kilograms,Refrigerated,Retail,2022-03-08,2022-03-18,689.05,365,324,324.05,-0.05,27.45,170.13,8,Sufficient,Safe
BAT-003768,2021-08-05,Paneer,Mother Dairy,kilograms,Refrigerated,Retail,2021-08-03,2021-08-13,458.17,47,411,411.17,-0.17,56.0,80.65,8,Sufficient,Safe
BAT-003770,2020-09-26,Paneer,Amul,kilograms,Refrigerated,Retail,2020-08-08,2020-08-21,152.5,39,113,113.5,-0.5,18.64,51.2,-36,Sufficient,Expired
BAT-003771,2021-07-23,Paneer,Raj,kilograms,Refrigerated,Online,2021-06-28,2021-07-12,334.35,308,26,26.35,-0.35,46.22,146.48,-11,Low Stock,Expired
BAT-003773,2019-12-06,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2019-11-17,2019-11-27,774.28,26,748,748.28,-0.28,18.61,100.93,-9,Sufficient,Expired
BAT-003774,2022-11-26,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2022-10-04,2022-10-13,741.16,557,184,184.16,-0.16,87.4,20.41,-44,Sufficient,Expired
BAT-003779,2020-08-22,Paneer,Raj,kilograms,Refrigerated,Wholesale,2020-07-20,2020-07-30,652.02,268,384,384.02,-0.02,52.54,198.75,-23,Sufficient,Expired
BAT-003782,2021-04-26,Paneer,Raj,kilograms,Refrigerated,Online,2021-04-10,2021-04-19,196.23,81,115,115.23,-0.23,81.8,76.07,-7,Sufficient,Expired
BAT-003783,2019-11-24,Paneer,Raj,kilograms,Refrigerated,Retail,2019-10-23,2019-11-01,245.11,103,142,142.11,-0.11,58.29,149.6,-23,Sufficient,Expired
BAT-003784,2019-06-15,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2019-06-13,2019-06-26,9.22,4,5,5.22,-0.22,70.88,54.03,11,Low Stock,Safe
BAT-003785,2021-03-11,Paneer,Sudha,kilograms,Refrigerated,Online,2021-01-27,2021-02-08,208.39,20,188,188.39,-0.39,46.49,168.75,-31,Sufficient,Expired
BAT-003787,2020-06-05,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2020-04-17,2020-04-26,500.21,384,116,116.21,-0.21,80.87,38.88,-40,Sufficient,Expired
BAT-003789,2019-08-04,Paneer,Amul,kilograms,Refrigerated,Wholesale,2019-06-09,2019-06-23,373.3,264,109,109.3,-0.3,48.92,162.99,-42,Sufficient,Expired
BAT-003790,2019-06-18,Paneer,Amul,kilograms,Refrigerated,Retail,2019-05-18,2019-06-01,351.37,97,254,254.37,-0.37,11.67,40.81,-17,Sufficient,Expired
BAT-003792,2021-06-27,Paneer,Sudha,kilograms,Refrigerated,Online,2021-06-05,2021-06-19,302.17,159,143,143.17,-0.17,27.08,166.99,-8,Sufficient,Expired
BAT-003793,2020-02-09,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2020-01-23,2020-02-06,672.18,585,87,87.18,-0.18,19.1,61.07,-3,Sufficient,Expired
BAT-003794,2020-05-27,Paneer,Raj,kilograms,Refrigerated,Wholesale,2020-05-23,2020-06-04,663.14,146,517,517.14,-0.14,11.64,25.87,8,Sufficient,Safe
BAT-003795,2022-09-22,Paneer,Mother Dairy,kilograms,Refrigerated,Retail,2022-08-25,2022-09-06,922.11,233,689,689.11,-0.11,86.81,117.15,-16,Sufficient,Expired
BAT-003799,2020-06-11,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2020-05-11,2020-05-21,372.36,47,325,325.36,-0.36,67.7,32.37,-21,Sufficient,Expired
BAT-003801,2020-04-07,Paneer,Raj,kilograms,Refrigerated,Retail,2020-02-12,2020-02-26,431.2,307,124,124.2,-0.2,52.47,87.38,-41,Sufficient,Expired
BAT-003802,2019-12-09,Paneer,Mother Dairy,kilograms,Refrigerated,Retail,2019-10-26,2019-11-03,293.04,137,156,156.04,-0.04,71.34,30.91,-36,Sufficient,Expired
BAT-003803,2019-02-01,Paneer,Raj,kilograms,Refrigerated,Wholesale,2018-12-29,2019-01-06,522.24,192,330,330.24,-0.24,96.48,171.46,-26,Sufficient,Expired
BAT-003804,2020-01-28,Paneer,Sudha,kilograms,Refrigerated,Retail,2019-12-18,2019-12-26,438.18,379,59,59.18,-0.18,52.29,79.52,-33,Sufficient,Expired
BAT-003806,2020-03-02,Paneer,Sudha,kilograms,Refrigerated,Retail,2020-02-05,2020-02-18,580.5,246,334,334.5,-0.5,96.39,99.44,-13,Sufficient,Expired
BAT-003807,2020-11-24,Paneer,Sudha,kilograms,Refrigerated,Retail,2020-11-12,2020-11-22,931.26,443,488,488.26,-0.26,23.16,145.06,-2,Sufficient,Expired
BAT-003808,2021-02-15,Paneer,Mother Dairy,kilograms,Refrigerated,Wholesale,2021-02-10,2021-02-24,206.09,156,50,50.09,-0.09,43.42,161.09,9,Sufficient,Safe
BAT-003811,2022-11-11,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2022-10-19,2022-11-01,697.08,426,271,271.08,-0.08,12.09,106.73,-10,Sufficient,Expired
BAT-003812,2020-07-01,Paneer,Sudha,kilograms,Refrigerated,Online,2020-05-02,2020-05-15,238.0,127,111,111.0,0.0,94.08,83.78,-47,Sufficient,Expired
BAT-003813,2022-07-11,Paneer,Mother Dairy,kilograms,Refrigerated,Retail,2022-05-23,2022-05-31,460.39,228,232,232.39,-0.39,84.82,114.59,-41,Sufficient,Expired
BAT-003814,2020-08-24,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2020-06-25,2020-07-06,517.28,190,327,327.28,-0.28,80.46,79.78,-49,Sufficient,Expired
BAT-003816,2020-10-19,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2020-09-09,2020-09-21,909.45,718,191,191.45,-0.45,48.59,183.72,-28,Sufficient,Expired
BAT-003819,2019-02-27,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2019-01-11,2019-01-25,637.4,588,49,49.4,-0.4,35.14,196.85,-33,Sufficient,Expired
BAT-003820,2020-11-25,Paneer,Raj,kilograms,Refrigerated,Online,2020-10-12,2020-10-20,57.1,36,21,21.1,-0.1,26.71,164.56,-36,Low Stock,Expired
BAT-003821,2019-09-16,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2019-09-05,2019-09-16,324.34,111,213,213.34,-0.34,77.61,37.92,0,Sufficient,Urgent
BAT-003822,2021-11-22,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2021-11-09,2021-11-20,879.28,559,320,320.28,-0.28,17.19,165.64,-2,Sufficient,Expired
BAT-003823,2019-01-18,Paneer,Sudha,kilograms,Refrigerated,Retail,2018-12-04,2018-12-17,374.46,299,75,75.46,-0.46,13.3,121.91,-32,Sufficient,Expired
BAT-003825,2022-03-06,Paneer,Raj,kilograms,Refrigerated,Wholesale,2022-02-10,2022-02-19,926.31,9,917,917.31,-0.31,27.16,101.85,-15,Sufficient,Expired
BAT-003829,2022-02-18,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2022-01-05,2022-01-14,362.18,167,195,195.18,-0.18,33.11,97.73,-35,Sufficient,Expired
BAT-003833,2021-03-12,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2021-02-09,2021-02-19,393.33,370,23,23.33,-0.33,60.16,157.73,-21,Low Stock,Expired
BAT-003835,2020-11-16,Paneer,Raj,kilograms,Refrigerated,Online,2020-09-21,2020-09-30,278.17,270,8,8.17,-0.17,21.2,79.5,-47,Low Stock,Expired
BAT-003836,2020-03-27,Paneer,Raj,kilograms,Refrigerated,Wholesale,2020-03-22,2020-03-30,591.37,398,193,193.37,-0.37,58.1,93.06,3,Sufficient,Urgent
BAT-003837,2020-10-17,Paneer,Raj,kilograms,Refrigerated,Online,2020-08-19,2020-08-28,779.42,620,159,159.42,-0.42,52.71,112.8,-50,Sufficient,Expired
BAT-003839,2021-07-04,Paneer,Mother Dairy,kilograms,Refrigerated,Retail,2021-06-08,2021-06-22,513.31,340,173,173.31,-0.31,29.58,35.22,-12,Sufficient,Expired
BAT-003840,2022-06-16,Paneer,Raj,kilograms,Refrigerated,Wholesale,2022-06-01,2022-06-09,399.04,205,194,194.04,-0.04,28.57,138.91,-7,Sufficient,Expired
BAT-003841,2021-08-24,Paneer,Raj,kilograms,Refrigerated,Wholesale,2021-07-10,2021-07-18,236.45,4,232,232.45,-0.45,28.06,112.51,-37,Sufficient,Expired
BAT-003846,2021-12-14,Paneer,Raj,kilograms,Refrigerated,Retail,2021-11-08,2021-11-20,304.07,137,167,167.07,-0.07,25.79,42.86,-24,Sufficient,Expired
BAT-003847,2022-12-01,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2022-10-11,2022-10-19,140.45,47,93,93.45,-0.45,74.3,129.28,-43,Sufficient,Expired
BAT-003848,2020-12-23,Paneer,Amul,kilograms,Refrigerated,Wholesale,2020-11-21,2020-12-02,545.27,535,10,10.27,-0.27,21.09,154.9,-21,Low Stock,Expired
BAT-003849,2019-06-20,Paneer,Amul,kilograms,Refrigerated,Wholesale,2019-04-26,2019-05-03,23.02,14,9,9.02,-0.02,64.09,97.33,-48,Low Stock,Expired
BAT-003851,2021-06-21,Paneer,Sudha,kilograms,Refrigerated,Retail,2021-06-18,2021-06-27,139.05,4,135,135.05,-0.05,36.98,28.49,6,Sufficient,Expiring Soon
BAT-003853,2019-05-18,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2019-05-05,2019-05-12,540.25,260,280,280.25,-0.25,30.32,56.53,-6,Sufficient,Expired
BAT-003854,2022-12-17,Paneer,Mother Dairy,kilograms,Refrigerated,Wholesale,2022-11-29,2022-12-11,621.44,23,598,598.44,-0.44,15.59,53.37,-6,Sufficient,Expired
BAT-003857,2021-01-12,Paneer,Amul,kilograms,Refrigerated,Retail,2020-11-24,2020-12-03,223.5,170,53,53.5,-0.5,88.57,182.48,-40,Low Stock,Expired
BAT-003858,2019-07-09,Paneer,Mother Dairy,kilograms,Refrigerated,Retail,2019-06-05,2019-06-16,165.5,13,152,152.5,-0.5,69.99,67.71,-23,Sufficient,Expired
BAT-003860,2019-08-19,Paneer,Raj,kilograms,Refrigerated,Retail,2019-06-25,2019-07-04,600.06,35,565,565.06,-0.06,92.16,126.43,-46,Sufficient,Expired
BAT-003863,2021-10-24,Paneer,Raj,kilograms,Refrigerated,Retail,2021-09-06,2021-09-18,848.25,517,331,331.25,-0.25,16.8,153.39,-36,Sufficient,Expired
BAT-003864,2020-07-20,Paneer,Raj,kilograms,Refrigerated,Retail,2020-06-13,2020-06-21,656.42,132,524,524.42,-0.42,69.95,142.64,-29,Sufficient,Expired
BAT-003865,2021-07-07,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2021-05-20,2021-06-03,736.28,235,501,501.28,-0.28,13.28,83.13,-34,Sufficient,Expired
BAT-003867,2020-04-22,Paneer,Amul,kilograms,Refrigerated,Retail,2020-03-24,2020-04-04,908.36,395,513,513.36,-0.36,56.89,152.33,-18,Sufficient,Expired
BAT-003870,2021-01-08,Paneer,Amul,kilograms,Refrigerated,Wholesale,2020-12-17,2020-12-27,925.38,855,70,70.38,-0.38,51.25,33.08,-12,Sufficient,Expired
BAT-003871,2019-09-16,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2019-08-01,2019-08-15,265.18,32,233,233.18,-0.18,99.83,191.9,-32,Sufficient,Expired
BAT-003872,2020-01-12,Paneer,Amul,kilograms,Refrigerated,Retail,2019-11-24,2019-12-07,764.09,390,374,374.09,-0.09,23.87,35.61,-36,Sufficient,Expired
BAT-003873,2019-08-01,Paneer,Mother Dairy,kilograms,Refrigerated,Wholesale,2019-06-03,2019-06-10,100.34,48,52,52.34,-0.34,55.8,57.28,-52,Low Stock,Expired
BAT-003874,2019-09-27,Paneer,Amul,kilograms,Refrigerated,Retail,2019-09-16,2019-09-29,383.4,226,157,157.4,-0.4,97.8,27.81,2,Sufficient,Urgent
BAT-003875,2020-04-26,Paneer,Amul,kilograms,Refrigerated,Online,2020-03-22,2020-04-05,260.08,76,184,184.08,-0.08,60.5,199.47,-21,Sufficient,Expired
BAT-003878,2019-01-05,Paneer,Mother Dairy,kilograms,Refrigerated,Online,2018-12-18,2018-12-29,184.4,18,166,166.4,-0.4,58.9,104.62,-7,Sufficient,Expired
BAT-003880,2022-12-16,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2022-11-25,2022-12-07,905.11,93,812,812.11,-0.11,20.12,147.4,-9,Sufficient,Expired
BAT-003881,2022-12-11,Paneer,Sudha,kilograms,Refrigerated,Online,2022-12-03,2022-12-10,597.32,61,536,536.32,-0.32,76.93,140.83,-1,Sufficient,Expired
BAT-003883,2020-03-13,Paneer,Mother Dairy,kilograms,Refrigerated,Wholesale,2020-03-10,2020-03-20,748.34,592,156,156.34,-0.34,33.99,35.99,7,Sufficient,Expiring Soon
BAT-003890,2020-02-08,Paneer,Amul,kilograms,Refrigerated,Retail,2020-01-07,2020-01-15,973.2,187,786,786.2,-0.2,32.09,156.89,-24,Sufficient,Expired
BAT-003891,2020-08-26,Paneer,Raj,kilograms,Refrigerated,Wholesale,2020-07-09,2020-07-16,932.17,413,519,519.17,-0.17,58.44,183.3,-41,Sufficient,Expired
BAT-003892,2019-12-17,Paneer,Raj,kilograms,Refrigerated,Retail,2019-12-01,2019-12-12,797.5,723,74,74.5,-0.5,34.9,175.51,-5,Sufficient,Expired
BAT-003893,2021-12-20,Paneer,Sudha,kilograms,Refrigerated,Retail,2021-12-14,2021-12-25,885.25,686,199,199.25,-0.25,16.83,134.1,5,Sufficient,Expiring Soon
BAT-003894,2022-02-15,Paneer,Raj,kilograms,Refrigerated,Wholesale,2022-01-16,2022-01-30,241.4,216,25,25.4,-0.4,79.77,129.3,-16,Low Stock,Expired
BAT-003895,2021-07-11,Paneer,Amul,kilograms,Refrigerated,Wholesale,2021-06-14,2021-06-26,340.44,59,281,281.44,-0.44,27.52,113.34,-15,Sufficient,Expired
BAT-003897,2022-11-01,Paneer,Raj,kilograms,Refrigerated,Wholesale,2022-10-27,2022-11-06,865.34,660,205,205.34,-0.34,24.64,28.84,5,Sufficient,Expiring Soon
BAT-003901,2020-02-20,Paneer,Sudha,kilograms,Refrigerated,Wholesale,2019-12-31,2020-01-12,38.12,20,18,18.12,-0.12,26.88,85.04,-39,Low Stock,Expired
BAT-003902,2019-04-24,Paneer,Amul,kilograms,Refrigerated,Online,2019-03-17,2019-03-24,582.41,46,536,536.41,-0.41,27.5,185.48,-31,Sufficient,Expired
BAT-003904,2022-05-02,Paneer,Raj,kilograms,Refrigerated,Retail,2022-04-30,2022-05-08,426.28,308,118,118.28,-0.28,30.63,197.77,6,Sufficient,Expiring Soon
BAT-003908,2019-08-14,Paneer,Amul,kilograms,Refrigerated,Retail,2019-07-27,2019-08-10,49.4,47,2,2.4,-0.4,46.33,68.96,-4,Low Stock,Expired
BAT-003911,2021-05-10,Paneer,Amul,kilograms,Refrigerated,Online,2021-04-01,2021-04-12,903.02,591,312,312.02,-0.02,72.75,82.29,-28,Sufficient,Expired
BAT-003912,2021-01-02,Paneer,Sudha,kilograms,Refrigerated,Online,2020-11-13,2020-11-21,571.04,323,248,248.04,-0.04,14.07,26.34,-42,Sufficient,Expired
BAT-003915,2019-06-06,Paneer,Mother Dairy,kilograms,Refrigerated,Retail,2019-05-06,2019-05-19,570.15,487,83,83.15,-0.15,14.71,89.39,-18,Sufficient,Expired
BAT-003917,2019-12-27,Paneer,Sudha,kilograms,Refrigerated,Online,2019-11-16,2019-11-30,281.15,61,220,220.15,-0.15,70.84,75.62,-27,Sufficient,Expired
BAT-003918,2020-07-09,Paneer,Raj,kilograms,Refrigerated,Retail,2020-05-19,2020-05-29,36.1,1,35,35.1,-0.1,93.0,83.78,-41,Low Stock,Expired
BAT-003921,2019-01-26,Paneer,Mother Dairy,kilograms,Refrigerated,Wholesale,2018-12-21,2019-01-01,492.42,376,116,116.42,-0.42,68.53,133.16,-25,Sufficient,Expired
BAT-003924,2022-12-17,Ghee,Mother Dairy,kilograms,Ambient,Retail,2022-11-26,2023-04-13,663.34,438,225,225.34,-0.34,86.28,91.7,117,Sufficient,Safe
BAT-003925,2019-10-02,Ghee,Amul,kilograms,Ambient,Wholesale,2019-08-23,2020-01-06,581.5,86,495,495.5,-0.5,54.72,156.21,96,Sufficient,Safe
BAT-003926,2020-01-11,Ghee,Amul,kilograms,Ambient,Online,2019-12-20,2020-04-27,486.43,384,102,102.43,-0.43,99.86,189.33,107,Sufficient,Safe
BAT-003927,2021-02-07,Ghee,Mother Dairy,kilograms,Ambient,Wholesale,2021-01-13,2021-05-30,960.28,956,4,4.28,-0.28,38.11,199.68,112,Low Stock,Safe
BAT-003930,2021-10-11,Ghee,Raj,kilograms,Ambient,Online,2021-09-10,2022-02-01,455.19,420,35,35.19,-0.19,40.44,148.64,113,Low Stock,Safe
BAT-003932,2019-03-11,Ghee,Sudha,kilograms,Ambient,Wholesale,2019-02-18,2019-05-14,729.21,458,271,271.21,-0.21,52.59,188.98,64,Sufficient,Safe
BAT-003935,2021-07-21,Ghee,Sudha,kilograms,Ambient,Online,2021-05-25,2021-08-01,93.31,76,17,17.31,-0.31,54.14,57.36,11,Low Stock,Safe
BAT-003938,2022-06-15,Ghee,Raj,kilograms,Ambient,Online,2022-04-20,2022-06-22,338.0,15,323,323.0,0.0,91.88,61.19,7,Sufficient,Expiring Soon
BAT-003944,2021-10-06,Ghee,Sudha,kilograms,Ambient,Wholesale,2021-08-14,2021-12-23,434.35,75,359,359.35,-0.35,23.38,162.88,78,Sufficient,Safe
BAT-003945,2020-06-04,Ghee,Raj,kilograms,Ambient,Retail,2020-05-05,2020-08-28,388.15,387,1,1.15,-0.15,84.74,20.41,85,Low Stock,Safe
BAT-003947,2022-12-15,Ghee,Amul,kilograms,Ambient,Online,2022-11-19,2023-03-14,426.48,324,102,102.48,-0.48,71.3,96.39,89,Sufficient,Safe
BAT-003948,2019-08-04,Ghee,Sudha,kilograms,Ambient,Wholesale,2019-07-23,2019-12-08,888.11,353,535,535.11,-0.11,37.75,147.07,126,Sufficient,Safe
BAT-003950,2021-10-10,Ghee,Sudha,kilograms,Ambient,Wholesale,2021-09-10,2021-12-23,742.3,57,685,685.3,-0.3,85.25,95.18,74,Sufficient,Safe
BAT-003951,2020-06-07,Ghee,Mother Dairy,kilograms,Ambient,Retail,2020-05-04,2020-08-03,401.31,96,305,305.31,-0.31,68.57,108.75,57,Sufficient,Safe
BAT-003954,2019-10-02,Ghee,Mother Dairy,kilograms,Ambient,Retail,2019-09-27,2020-02-10,657.18,412,245,245.18,-0.18,55.88,54.12,131,Sufficient,Safe
BAT-003957,2022-03-05,Ghee,Amul,kilograms,Ambient,Retail,2022-01-07,2022-05-13,838.5,332,506,506.5,-0.5,21.65,119.9,69,Sufficient,Safe
BAT-003962,2022-06-03,Ghee,Mother Dairy,kilograms,Ambient,Retail,2022-04-10,2022-08-17,866.5,735,131,131.5,-0.5,53.07,136.0,75,Sufficient,Safe
BAT-003963,2019-10-12,Ghee,Raj,kilograms,Ambient,Retail,2019-08-20,2019-12-26,426.31,336,90,90.31,-0.31,88.24,89.12,75,Sufficient,Safe
BAT-003964,2020-01-03,Ghee,Raj,kilograms,Ambient,Wholesale,2019-11-19,2020-04-10,524.24,64,460,460.24,-0.24,88.32,106.15,98,Sufficient,Safe
BAT-003966,2019-05-06,Ghee,Mother Dairy,kilograms,Ambient,Retail,2019-03-28,2019-08-20,829.32,492,337,337.32,-0.32,23.88,117.16,106,Sufficient,Safe
BAT-003970,2020-06-04,Ghee,Amul,kilograms,Ambient,Retail,2020-05-03,2020-09-19,531.05,373,158,158.05,-0.05,87.02,176.88,107,Sufficient,Safe
BAT-003972,2020-07-14,Ghee,Sudha,kilograms,Ambient,Retail,2020-07-07,2020-10-13,783.28,535,248,248.28,-0.28,79.8,152.71,91,Sufficient,Safe
BAT-003974,2022-12-27,Ghee,Amul,kilograms,Ambient,Wholesale,2022-11-20,2023-03-18,610.4,201,409,409.4,-0.4,91.91,56.25,81,Sufficient,Safe
BAT-003975,2022-01-10,Ghee,Raj,kilograms,Ambient,Online,2021-11-21,2022-03-16,497.09,240,257,257.09,-0.09,78.29,198.11,65,Sufficient,Safe
BAT-003978,2020-12-05,Ghee,Amul,kilograms,Ambient,Wholesale,2020-10-26,2021-03-15,459.23,346,113,113.23,-0.23,35.71,199.92,100,Sufficient,Safe
